task,model,reasoning,difficulty_sd,tokens,performance,exact15
Exponentiation,google__gemini-2.5-pro,high,5.0,2779,0.45230639927661787,0
Exponentiation,google__gemini-2.5-pro,high,6.0,2934,0.28286809354117287,0
Exponentiation,google__gemini-2.5-pro,high,9.0,10770,0.4412945633010978,0
Exponentiation,google__gemini-2.5-pro,high,4.0,4048,1.0,1
Exponentiation,google__gemini-2.5-pro,high,5.0,8462,1.0,1
Exponentiation,google__gemini-2.5-pro,high,7.0,17298,0.4875379921984468,0
Exponentiation,google__gemini-2.5-pro,high,6.0,6195,0.30044892359037395,0
Exponentiation,google__gemini-2.5-pro,high,5.0,4978,0.3237947523518901,0
Exponentiation,google__gemini-2.5-pro,high,7.0,14053,0.7045248586166177,0
Exponentiation,google__gemini-2.5-pro,high,7.0,4665,0.42026798550354905,0
Exponentiation,google__gemini-2.5-pro,high,6.0,3766,0.42253746904827644,0
Exponentiation,google__gemini-2.5-pro,high,5.0,3660,0.33599247455033693,0
Exponentiation,google__gemini-2.5-pro,high,7.0,4390,0.3167262875527401,0
Exponentiation,google__gemini-2.5-pro,high,5.0,2101,0.2436816792193085,0
Exponentiation,google__gemini-2.5-pro,high,21.0,10009,0.3936125003158108,0
Exponentiation,google__gemini-2.5-pro,high,5.0,3812,0.3823888255819718,0
Exponentiation,google__gemini-2.5-pro,high,8.0,11614,0.7076215876042377,0
Exponentiation,google__gemini-2.5-pro,high,8.0,8708,0.3877251438059697,0
Exponentiation,google__gemini-2.5-pro,high,4.0,9119,0.7249133709220509,0
Exponentiation,google__gemini-2.5-pro,high,6.0,11374,0.5524519022114448,0
Exponentiation,google__gemini-2.5-pro,high,8.0,4239,0.34160715422531607,0
Exponentiation,google__gemini-2.5-pro,high,7.0,16367,0.3465694931106562,0
Exponentiation,google__gemini-2.5-pro,high,6.0,2352,-0.0,0
Exponentiation,google__gemini-2.5-pro,high,8.0,20938,0.6054508482031165,0
Exponentiation,google__gemini-2.5-pro,high,7.0,2705,0.44462200905494137,0
Exponentiation,google__gemini-2.5-pro,high,6.0,5790,0.6046041054895919,0
Exponentiation,google__gemini-2.5-pro,high,7.0,15262,0.37033858954452287,0
Exponentiation,google__gemini-2.5-pro,high,5.0,1721,1.0,1
Exponentiation,google__gemini-2.5-pro,high,7.0,22834,0.698331684195932,0
Exponentiation,google__gemini-2.5-pro,high,5.0,7120,0.3924025164064044,0
Exponentiation,google__gemini-2.5-pro,high,6.0,65535,0.0,0
Exponentiation,google__gemini-2.5-pro,high,6.0,17966,0.41143852050512997,0
Exponentiation,google__gemini-2.5-pro,high,6.0,17222,0.2772697945989518,0
Exponentiation,google__gemini-2.5-pro,high,9.0,10953,0.2666706876788025,0
Exponentiation,google__gemini-2.5-pro,high,5.0,10102,0.6672186941288473,0
Exponentiation,google__gemini-2.5-pro,high,21.0,24249,0.3377907237680214,0
Exponentiation,google__gemini-2.5-pro,high,7.0,2647,0.30434916434612375,0
Exponentiation,google__gemini-2.5-pro,high,3.0,3295,1.0,1
Exponentiation,google__gemini-2.5-pro,high,8.0,3083,0.3077147903270411,0
Exponentiation,google__gemini-2.5-pro,high,7.0,2184,0.3803050247277978,0
Exponentiation,google__gemini-2.5-pro,high,5.0,8613,0.6536655525877096,0
Exponentiation,google__gemini-2.5-pro,high,3.0,788,1.0,1
Exponentiation,google__gemini-2.5-pro,high,17.0,4035,0.3717978137617545,0
Exponentiation,google__gemini-2.5-pro,high,23.0,8095,0.304249601293993,0
Exponentiation,google__gemini-2.5-pro,high,4.0,12019,1.0,1
Exponentiation,google__gemini-2.5-pro,high,3.0,783,1.0,1
Exponentiation,google__gemini-2.5-pro,high,5.0,11737,0.4304994449965344,0
Exponentiation,google__gemini-2.5-pro,high,4.0,3559,0.3692129243130759,0
Exponentiation,google__gemini-2.5-pro,high,8.0,350,-0.0,0
Exponentiation,google__gemini-2.5-pro,high,5.0,2493,0.398035907444486,0
Exponentiation,google__gemini-2.5-pro,high,7.0,4063,0.43810040441230924,0
Exponentiation,google__gemini-2.5-pro,high,24.0,7094,0.4005500501493831,0
Exponentiation,google__gemini-2.5-pro,high,23.0,7078,0.41799061865857895,0
Exponentiation,google__gemini-2.5-pro,high,20.0,25010,0.3741421960209083,0
Exponentiation,google__gemini-2.5-pro,high,6.0,17157,0.30324847939221744,0
Exponentiation,google__gemini-2.5-pro,high,22.0,14116,0.3335227272072033,0
Exponentiation,google__gemini-2.5-pro,high,6.0,4068,0.3354665792659128,0
Exponentiation,google__gemini-2.5-pro,high,3.0,1273,1.0,1
Exponentiation,google__gemini-2.5-pro,high,11.0,5751,0.5104406204223095,0
Exponentiation,google__gemini-2.5-pro,high,9.0,10065,0.6092702641673787,0
Exponentiation,google__gemini-2.5-pro,high,4.0,1785,1.0,0
Exponentiation,google__gemini-2.5-pro,high,6.0,3069,0.32148333575581883,0
Exponentiation,google__gemini-2.5-pro,high,20.0,22159,0.3361559720981322,0
Exponentiation,google__gemini-2.5-pro,high,4.0,1440,0.6817010356459473,0
Exponentiation,google__gemini-2.5-pro,high,14.0,8550,0.3472895401509066,0
Exponentiation,google__gemini-2.5-pro,high,8.0,1318,-0.0,0
Exponentiation,google__gemini-2.5-pro,high,7.0,6499,0.4787742761607234,0
Exponentiation,google__gemini-2.5-pro,high,5.0,4651,0.2724460399322061,0
Exponentiation,google__gemini-2.5-pro,high,5.0,1904,0.41606968551879303,0
Exponentiation,google__gemini-2.5-pro,high,8.0,2860,0.27710314128702423,0
Exponentiation,google__gemini-2.5-pro,high,5.0,6120,0.24179695113733501,0
Exponentiation,google__gemini-2.5-pro,high,8.0,4487,0.29094295780360724,0
Exponentiation,google__gemini-2.5-pro,high,6.0,3126,0.3128114368541759,0
Exponentiation,google__gemini-2.5-pro,high,10.0,8268,0.37075128580461036,0
Exponentiation,google__gemini-2.5-pro,high,4.0,20091,0.379785409565389,0
Exponentiation,google__gemini-2.5-pro,high,8.0,6103,0.2588603519138393,0
Exponentiation,google__gemini-2.5-pro,high,6.0,1920,0.35399862502926793,0
Exponentiation,google__gemini-2.5-pro,high,7.0,17118,0.4254447423412724,0
Exponentiation,google__gemini-2.5-pro,high,24.0,26789,0.3381032646278181,0
Exponentiation,google__gemini-2.5-pro,high,5.0,4562,1.0,1
Exponentiation,google__gemini-2.5-pro,high,8.0,5022,0.5439745834573746,0
Exponentiation,google__gemini-2.5-pro,high,6.0,3121,0.40371267507262304,0
Exponentiation,google__gemini-2.5-pro,high,4.0,3586,0.7155601151051093,0
Exponentiation,google__gemini-2.5-pro,high,6.0,4929,0.3022458271931939,0
Exponentiation,google__gemini-2.5-pro,high,7.0,19757,0.2894448309297854,0
Exponentiation,google__gemini-2.5-pro,high,13.0,10008,0.48721302791932136,0
Exponentiation,google__gemini-2.5-pro,high,5.0,5490,0.34938058890079643,0
Exponentiation,google__gemini-2.5-pro,high,5.0,16415,0.3823879749847571,0
Exponentiation,google__gemini-2.5-pro,high,7.0,5761,0.5964722590870065,0
Exponentiation,google__gemini-2.5-pro,high,8.0,2511,0.46512033987465007,0
Exponentiation,google__gemini-2.5-pro,high,5.0,8759,0.40026954846954244,0
Exponentiation,google__gemini-2.5-pro,high,20.0,13840,0.5107461964267043,0
Exponentiation,google__gemini-2.5-pro,high,11.0,2256,0.24339014211457816,0
Exponentiation,google__gemini-2.5-pro,high,7.0,9080,0.2949241819108993,0
Exponentiation,google__gemini-2.5-pro,high,9.0,9272,0.3687782308405821,0
Exponentiation,google__gemini-2.5-pro,high,7.0,2785,0.35817479395443674,0
Exponentiation,google__gemini-2.5-pro,high,4.0,7067,1.0,1
Exponentiation,google__gemini-2.5-pro,high,22.0,17531,0.46022913310531854,0
Exponentiation,google__gemini-2.5-pro,high,10.0,6011,0.3633722897187926,0
Exponentiation,google__gemini-2.5-pro,high,21.0,5385,0.7792970507783046,0
Exponentiation,google__gemini-2.5-pro,high,6.0,7288,0.4597452661068724,0
Exponentiation,google__gemini-2.5-pro,high,5.0,24431,0.5946360329057158,0
Exponentiation,google__gemini-2.5-pro,high,8.0,10729,0.48807869328094217,0
Exponentiation,google__gemini-2.5-pro,high,8.0,6755,0.39381239969690063,0
Exponentiation,google__gemini-2.5-pro,high,8.0,14091,0.4960151186916465,0
Exponentiation,google__gemini-2.5-pro,high,6.0,2781,0.3770855467364644,0
Exponentiation,google__gemini-2.5-pro,high,4.0,1334,1.0,1
Exponentiation,google__gemini-2.5-pro,high,4.0,5522,0.9682926801115653,0
Exponentiation,google__gemini-2.5-pro,high,5.0,4513,0.5958089515616224,0
Exponentiation,google__gemini-2.5-pro,high,10.0,10565,0.2700898886738309,0
Exponentiation,google__gemini-2.5-pro,high,8.0,16691,1.0,1
Exponentiation,google__gemini-2.5-pro,high,22.0,20032,0.3770521965640435,0
Exponentiation,google__gemini-2.5-pro,high,5.0,7359,0.7066502771782027,0
Exponentiation,google__gemini-2.5-pro,high,8.0,16838,0.3664020870139351,0
Exponentiation,google__gemini-2.5-pro,high,8.0,13501,0.3056669688471798,0
Exponentiation,google__gemini-2.5-pro,high,8.0,2249,0.40649296218765263,0
Exponentiation,google__gemini-2.5-pro,high,4.0,13087,0.3165788667713358,0
Exponentiation,google__gemini-2.5-pro,high,4.0,2505,1.0,1
Exponentiation,google__gemini-2.5-pro,high,8.0,3834,0.45075643206211247,0
Exponentiation,google__gemini-2.5-pro,high,7.0,5175,0.5001818375462886,0
Exponentiation,google__gemini-2.5-pro,high,8.0,2254,0.30081044232243614,0
Exponentiation,google__gemini-2.5-pro,high,5.0,3805,0.4043216513096971,0
Exponentiation,google__gemini-2.5-pro,high,6.0,16376,0.4989945951315537,0
Exponentiation,google__gemini-2.5-pro,high,3.0,830,1.0,1
Exponentiation,google__gemini-2.5-pro,high,6.0,1968,0.27601441991270725,0
Exponentiation,google__gemini-2.5-pro,high,8.0,5301,0.405211526529083,0
Exponentiation,google__gemini-2.5-pro,high,25.0,17482,0.5976420324244742,0
Exponentiation,google__gemini-2.5-pro,high,6.0,12069,0.3302169885132935,0
Exponentiation,google__gemini-2.5-pro,high,8.0,4341,0.29995718647342323,0
Exponentiation,google__gemini-2.5-pro,high,5.0,12077,1.0,1
Exponentiation,google__gemini-2.5-pro,high,4.0,2571,1.0,1
Exponentiation,google__gemini-2.5-pro,high,8.0,7612,0.528442437569665,0
Exponentiation,google__gemini-2.5-pro,high,7.0,2014,0.3287193334175059,0
Exponentiation,google__gemini-2.5-pro,high,4.0,5769,0.44232705615211293,0
Exponentiation,google__gemini-2.5-pro,high,8.0,2811,0.35993328785736955,0
Exponentiation,google__gemini-2.5-pro,high,24.0,20275,0.32223587735481274,0
Exponentiation,google__gemini-2.5-pro,high,7.0,2863,0.30214734968564083,0
Exponentiation,google__gemini-2.5-pro,high,7.0,1894,0.35443401901025534,0
Exponentiation,google__gemini-2.5-pro,high,7.0,3791,0.3289441750162707,0
Exponentiation,google__gemini-2.5-pro,high,7.0,5789,0.5563191128017544,0
Exponentiation,google__gemini-2.5-pro,high,8.0,3129,0.3079759106959934,0
Exponentiation,google__gemini-2.5-pro,high,20.0,4373,0.3296545696248077,0
Exponentiation,google__gemini-2.5-pro,high,3.0,2200,0.6606554127107642,0
Exponentiation,google__gemini-2.5-pro,high,8.0,20411,0.4689761988137633,0
Exponentiation,google__gemini-2.5-pro,high,21.0,14551,0.3963876968230039,0
Exponentiation,google__gemini-2.5-pro,high,10.0,2995,0.3428778695895239,0
Exponentiation,google__gemini-2.5-pro,high,6.0,18740,0.8274544093175497,0
Exponentiation,google__gemini-2.5-pro,high,4.0,6184,1.0,1
Exponentiation,google__gemini-2.5-pro,high,5.0,2941,0.2904006013677891,0
Exponentiation,google__gemini-2.5-pro,high,22.0,11969,0.34322179559123694,0
Exponentiation,google__gemini-2.5-pro,high,24.0,18175,0.3948633130285869,0
Exponentiation,google__gemini-2.5-pro,high,4.0,4627,0.39577883944955594,0
Exponentiation,google__gemini-2.5-pro,high,4.0,11006,0.4389946252375732,0
Exponentiation,google__gemini-2.5-pro,high,8.0,9085,0.3204904150118304,0
Exponentiation,google__gemini-2.5-pro,high,5.0,8918,1.0,1
Exponentiation,google__gemini-2.5-pro,high,9.0,19301,0.25534953272014876,0
Exponentiation,google__gemini-2.5-pro,high,7.0,15585,0.4797007931120882,0
Exponentiation,google__gemini-2.5-pro,high,18.0,17283,0.4231829637881902,0
Exponentiation,google__gemini-2.5-pro,high,8.0,2471,0.44694335725001205,0
Exponentiation,google__gemini-2.5-pro,high,4.0,5405,0.5452767221575834,0
Exponentiation,google__gemini-2.5-pro,high,7.0,1814,0.3513540060039856,0
Exponentiation,google__gemini-2.5-pro,high,7.0,7423,0.2791941934963092,0
Exponentiation,google__gemini-2.5-pro,high,9.0,17838,0.5418074710512676,0
Exponentiation,google__gemini-2.5-pro,high,8.0,26559,0.21758618180157294,0
Exponentiation,google__gemini-2.5-pro,high,6.0,17754,0.4217818905695894,0
Exponentiation,google__gemini-2.5-pro,high,15.0,5677,0.4149551545424323,0
Exponentiation,google__gemini-2.5-pro,high,26.0,26418,0.3900332037975099,0
Exponentiation,google__gemini-2.5-pro,high,16.0,12578,0.3179973972081714,0
Exponentiation,google__gemini-2.5-pro,high,16.0,5294,0.3047401520824767,0
Exponentiation,google__gemini-2.5-pro,high,8.0,9689,0.44721382767295037,0
Exponentiation,google__gemini-2.5-pro,high,7.0,5837,0.3399853127831997,0
Exponentiation,google__gemini-2.5-pro,high,8.0,2983,0.23050300282146574,0
Exponentiation,google__gemini-2.5-pro,high,21.0,6171,0.2840301101651035,0
Exponentiation,google__gemini-2.5-pro,high,8.0,8168,0.45645411785433004,0
Exponentiation,google__gemini-2.5-pro,high,9.0,8804,0.3757124959444884,0
Exponentiation,google__gemini-2.5-pro,high,7.0,11035,0.36188542254608996,0
Exponentiation,google__gemini-2.5-pro,high,6.0,26959,0.20891549309316426,0
Exponentiation,google__gemini-2.5-pro,high,4.0,1131,1.0,0
Exponentiation,google__gemini-2.5-pro,high,6.0,13063,0.4409284509226109,0
Exponentiation,google__gemini-2.5-pro,high,8.0,4601,0.3930498151406167,0
Exponentiation,google__gemini-2.5-pro,high,6.0,2603,0.34020191434248465,0
Exponentiation,google__gemini-2.5-pro,high,4.0,1503,1.0,1
Exponentiation,google__gemini-2.5-pro,high,8.0,2797,0.430969522207343,0
Exponentiation,google__gemini-2.5-pro,high,4.0,1698,1.0,1
Exponentiation,google__gemini-2.5-pro,high,4.0,14227,1.0,1
Exponentiation,google__gemini-2.5-pro,high,6.0,9401,0.5255098132646309,0
Exponentiation,google__gemini-2.5-pro,high,6.0,6698,0.3913417972212469,0
Exponentiation,google__gemini-2.5-pro,high,9.0,3332,0.5314437032552465,0
Exponentiation,google__gemini-2.5-pro,high,7.0,1654,0.31578521469357834,0
Exponentiation,google__gemini-2.5-pro,high,4.0,1897,0.42903678574326753,0
Exponentiation,google__gemini-2.5-pro,high,8.0,6010,0.3519157632696756,0
Exponentiation,google__gemini-2.5-pro,high,3.0,996,1.0,1
Exponentiation,google__gemini-2.5-pro,high,6.0,4361,0.4749880526837879,0
Exponentiation,google__gemini-2.5-pro,high,4.0,8694,1.0,1
Exponentiation,google__gemini-2.5-pro,high,22.0,14738,0.5313374753978691,0
Exponentiation,google__gemini-2.5-pro,high,7.0,16447,1.0,1
Exponentiation,google__gemini-2.5-pro,high,19.0,19181,0.3284209241610949,0
Exponentiation,google__gemini-2.5-pro,high,8.0,2975,0.34110396511837787,0
Exponentiation,google__gemini-2.5-pro,high,5.0,3266,0.3466294266830998,0
Exponentiation,google__gemini-2.5-pro,high,6.0,1383,0.3377784265654424,0
Exponentiation,google__gemini-2.5-pro,high,10.0,19248,0.48921713544353373,0
Exponentiation,google__gemini-2.5-pro,high,8.0,19178,0.8211540842487071,0
Exponentiation,google__gemini-2.5-pro,high,26.0,18262,0.3914946282809543,0
Exponentiation,google__gemini-2.5-pro,high,16.0,13976,0.3694943051445054,0
Exponentiation,google__gemini-2.5-pro,high,8.0,6855,0.2698263923384461,0
Exponentiation,google__gemini-2.5-pro,high,6.0,13047,0.7522754531354783,0
Exponentiation,google__gemini-2.5-pro,high,4.0,5462,1.0,1
Exponentiation,google__gemini-2.5-pro,high,6.0,9767,0.41586243063283806,0
Exponentiation,google__gemini-2.5-pro,high,8.0,2185,0.41087752349355233,0
Exponentiation,google__gemini-2.5-pro,high,4.0,2462,1.0,1
Exponentiation,google__gemini-2.5-pro,high,7.0,7493,0.481150491738138,0
Exponentiation,google__gemini-2.5-pro,high,5.0,2828,0.2945575871778747,0
Exponentiation,google__gemini-2.5-pro,high,8.0,6410,0.3817671762234232,0
Exponentiation,google__gemini-2.5-pro,high,7.0,9150,0.871283037375777,0
Exponentiation,google__gemini-2.5-pro,high,11.0,19823,0.3144966365042972,0
Exponentiation,google__gemini-2.5-pro,high,8.0,4520,0.2916042504886802,0
Exponentiation,google__gemini-2.5-pro,high,8.0,3761,0.2454290671703945,0
Exponentiation,google__gemini-2.5-pro,high,4.0,3929,1.0,1
Exponentiation,google__gemini-2.5-pro,high,8.0,3970,0.32694759923882255,0
Exponentiation,google__gemini-2.5-pro,high,16.0,5029,0.3710613829155806,0
Exponentiation,google__gemini-2.5-pro,high,6.0,15856,1.0,1
Exponentiation,google__gemini-2.5-pro,high,17.0,11912,0.4008693063463105,0
Exponentiation,google__gemini-2.5-pro,high,7.0,16427,0.4831280885237252,0
Exponentiation,google__gemini-2.5-pro,high,4.0,6251,1.0,1
Exponentiation,google__gemini-2.5-pro,high,25.0,2629,0.44233059237364164,0
Exponentiation,google__gemini-2.5-pro,high,11.0,19447,0.4576470967369632,0
Exponentiation,google__gemini-2.5-pro,high,24.0,11421,0.6559744151011065,0
Exponentiation,google__gemini-2.5-pro,high,22.0,2700,0.3243278225350251,0
Exponentiation,google__gemini-2.5-pro,high,7.0,12988,0.38090265972561693,0
Exponentiation,google__gemini-2.5-pro,high,8.0,19609,0.3001831188530741,0
Exponentiation,google__gemini-2.5-pro,high,5.0,2845,0.1493292119350138,0
Exponentiation,google__gemini-2.5-pro,high,14.0,7613,0.3758299095317796,0
Exponentiation,google__gemini-2.5-pro,high,20.0,6701,0.3270429196153336,0
Exponentiation,google__gemini-2.5-pro,high,10.0,14071,0.43489433113515275,0
Exponentiation,google__gemini-2.5-pro,high,7.0,11604,0.3483916123208773,0
Exponentiation,google__gemini-2.5-pro,high,6.0,2506,0.3323070057376356,0
Exponentiation,google__gemini-2.5-pro,high,11.0,1500,0.09444478729677609,0
Exponentiation,google__gemini-2.5-pro,high,7.0,16539,0.31570172330261365,0
Exponentiation,google__gemini-2.5-pro,high,9.0,3554,0.37606289721904845,0
Exponentiation,google__gemini-2.5-pro,high,6.0,2466,0.3387324056826868,0
Exponentiation,google__gemini-2.5-pro,high,24.0,10564,0.22717637967472917,0
Exponentiation,google__gemini-2.5-pro,high,6.0,1648,0.29739371153143135,0
Exponentiation,google__gemini-2.5-pro,high,7.0,65535,0.0,0
Exponentiation,google__gemini-2.5-pro,high,2.0,512,1.0,1
Exponentiation,google__gemini-2.5-pro,high,7.0,15828,0.5870666758880816,0
Exponentiation,google__gemini-2.5-pro,high,8.0,14117,0.5153265881137727,0
Exponentiation,google__gemini-2.5-pro,high,6.0,3312,0.4288217266669871,0
Exponentiation,google__gemini-2.5-pro,high,4.0,4393,0.38677654253265525,0
Exponentiation,google__gemini-2.5-pro,high,4.0,15275,1.0,1
Exponentiation,google__gemini-2.5-pro,high,4.0,1762,0.6236283778650695,0
Exponentiation,google__gemini-2.5-pro,high,8.0,4585,0.6163188393952532,0
Exponentiation,google__gemini-2.5-pro,high,8.0,24212,0.46279162237231375,0
Exponentiation,google__gemini-2.5-pro,high,14.0,6647,0.303536521168902,0
Exponentiation,google__gemini-2.5-pro,high,5.0,17354,0.6423633680665733,0
Exponentiation,google__gemini-2.5-pro,high,11.0,4359,0.273346282436926,0
Exponentiation,google__gemini-2.5-pro,high,9.0,19271,0.968490065256477,0
Exponentiation,google__gemini-2.5-pro,high,8.0,18529,0.3827800698371932,0
Exponentiation,google__gemini-2.5-pro,high,7.0,3014,0.2760289243521203,0
Exponentiation,google__gemini-2.5-pro,high,15.0,11975,0.41060834580199335,0
Exponentiation,google__gemini-2.5-pro,high,8.0,3981,0.7350264584689974,0
Exponentiation,google__gemini-2.5-pro,high,25.0,4259,0.3953274197244941,0
Exponentiation,google__gemini-2.5-pro,high,7.0,2701,0.3993387900397782,0
Exponentiation,google__gemini-2.5-pro,high,6.0,4767,0.5084177479514633,0
